dataset,apk,scan_id,expected,detected,detected_findings,status,note
Ghera,ExternalStorage-DataInjection-Lean-secure.apk,1caac726-f26c-401c-bd28-430cacb62eef,false,true,4,completed,
Ghera,ExternalStorage-InformationLeak-Lean-benign.apk,4106809d-14a2-4b92-9916-34af8d2a155b,true,true,4,completed,
Ghera,ExternalStorage-InformationLeak-Lean-malicious.apk,2ac9bc3f-d755-4c44-959f-46d85a019020,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,ExternalStorage-InformationLeak-Lean-secure.apk,f4f01700-181c-4494-9000-9831fef3f19f,false,true,4,completed,
Ghera,InternalStorage-DirectoryTraversal-Lean-benign.apk,1bf86878-3dbd-4185-a2d7-2ea7f326695e,true,true,4,completed,
Ghera,InternalStorage-DirectoryTraversal-Lean-malicious.apk,040104a9-07ef-4ac2-b9ff-08756aeb4ae2,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,InternalStorage-DirectoryTraversal-Lean-secure.apk,244a8f77-b2bf-4bb3-85d2-a7b1d14218f1,false,true,4,completed,
Ghera,InternalToExternalStorage-InformationLeak-Lean-benign.apk,d0cfdbaa-6ef7-4abd-a6b9-f8cc008d73a1,true,true,5,completed,
Ghera,InternalToExternalStorage-InformationLeak-Lean-malicious.apk,c860c219-ca0a-420c-8029-1a2f47b77e83,,true,5,completed,unlabeled by script; verify manually before publication
Ghera,InternalToExternalStorage-InformationLeak-Lean-secure.apk,edd2a974-5e6f-4054-b77d-ece9e2d1fd75,false,true,5,completed,
Ghera,SQLite-execSQL-Lean-benign.apk,985df0d0-05c5-4674-bc30-7cc2f0beb5d2,true,true,5,completed,
Ghera,SQLite-execSQL-Lean-malicious.apk,edea311f-8ed3-4c99-b966-d43c1c4e2fe9,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,SQLite-execSQL-Lean-secure.apk,74d4d370-f83e-4bd4-b3d7-2e9816b5393f,false,true,5,completed,
Ghera,SQLlite-RawQuery-SQLInjection-Lean-benign.apk,e9a02ec9-6bc4-477b-ba12-bdc830ba4a41,true,true,5,completed,
Ghera,SQLlite-RawQuery-SQLInjection-Lean-malicious.apk,51677379-69c9-4102-b8c6-7e1bda4d55d4,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,SQLlite-RawQuery-SQLInjection-Lean-secure.apk,024250f7-a18c-47a4-a3e3-d4cd9e53c56c,false,true,5,completed,
Ghera,SQLlite-SQLInjection-Lean-benign.apk,80151905-bedf-4df1-b86d-9b532c575488,true,true,5,completed,
Ghera,SQLlite-SQLInjection-Lean-malicious.apk,0b29f1a1-eb76-4809-9f7e-8574f88d3e91,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,SQLlite-SQLInjection-Lean-secure.apk,07b06b9d-88f9-4f27-ba02-06d55d3a40ad,false,true,5,completed,
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.apk,d0eeaf5f-f571-4c72-bfda-fca8cac08e12,true,true,5,completed,
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-malicious.apk,acf3d296-ce76-45ad-8448-e4c2cb56af85,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-secure.apk,51336756-670f-425f-8271-bb3eab06db63,false,true,5,completed,
Ghera,CheckPermission-PrivilegeEscalation-Lean-benign.apk,a5052c04-9421-485e-8e4c-7113c3968d5c,true,true,5,completed,
Ghera,CheckPermission-PrivilegeEscalation-Lean-malicious.apk,b57bd71d-c91c-44fd-a4e5-48a0ae44d504,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,CheckPermission-PrivilegeEscalation-Lean-secure.apk,e9bc5753-cfd5-4421-98f0-0a0733897158,false,true,5,completed,
Ghera,ClipboardUse-InformationExposure-Lean-benign.apk,6520e101-87a6-454a-b422-6253a8b37713,true,true,4,completed,
Ghera,ClipboardUse-InformationExposure-Lean-malicious.apk,36000661-78fd-49ff-a8f3-5ae0330592ee,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,ClipboardUse-InformationExposure-Lean-secure.apk,d0ec1fd9-6f6f-40e2-bcd6-25ea405c5a83,false,true,4,completed,
Ghera,DynamicCodeLoading-CodeInjection-Lean-benign.apk,196e9c86-06d4-45d0-b146-7a06afeb3195,true,true,4,completed,
Ghera,DynamicCodeLoading-CodeInjection-Lean-secure.apk,c0999638-39d9-4fe8-836e-767503646cbf,false,true,4,completed,
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.apk,c0619aea-6daa-44fb-9b17-ecfda2c0d121,true,true,5,completed,
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-malicious.apk,7e133456-bddc-4a39-ba93-31ed7d284b1a,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-secure.apk,16ecebc4-e521-470c-b282-22d081e7ed2e,false,true,5,completed,
Ghera,EnforcePermission-PrivilegeEscalation-Lean-benign.apk,cfb2462f-6e60-45e6-a438-e92fd294e8e6,true,true,5,completed,
Ghera,EnforcePermission-PrivilegeEscalation-Lean-malicious.apk,db8b4ad8-08a5-4777-abc5-af6ff2ea5681,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,EnforcePermission-PrivilegeEscalation-Lean-secure.apk,852a233e-f6a0-49d8-bff1-f2dfaadfa6c2,false,true,5,completed,
Ghera,UniqueIDs-IdentityLeak-Lean-benign.apk,f872596f-db31-416b-a645-71c9e8620768,true,true,4,completed,
Ghera,UniqueIDs-IdentityLeak-Lean-malicious.apk,cf8dd3d7-8693-44d4-8880-088c2a1af7de,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,UniqueIDs-IdentityLeak-Lean-secure.apk,bbfd0045-bf7c-49c3-9c47-0755bf6ae81d,false,true,4,completed,
Ghera,TemplateBenchmark-Lean-benign.apk,74a81140-fae8-4066-8274-1824f62a59cd,true,true,4,completed,
Ghera,HttpConnection-MITM-Lean-benign.apk,9a415068-4a82-4317-87a8-af7c24803c50,true,true,4,completed,
Ghera,HttpConnection-MITM-Lean-secure.apk,b3c4520e-bd3b-4271-b481-ca7ccf71e13d,false,true,4,completed,
Ghera,JavaScriptExecution-CodeInjection-Lean-benign.apk,abfd7bc9-392a-4c8a-8279-d8da764c4fd3,true,true,4,completed,
Ghera,JavaScriptExecution-CodeInjection-Lean-secure.apk,1245ba74-c5bb-410f-adf4-a501707630ad,false,true,4,completed,
Ghera,UnsafeIntentURLImpl-InformationExposure-Lean-benign.apk,6e14f67c-2505-47fe-a34e-7c6eb10ddeda,true,true,5,completed,
Ghera,UnsafeIntentURLImpl-InformationExposure-Lean-malicious.apk,0a734233-c6d9-4df6-8d1d-d428baf7fd51,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,UnsafeIntentURLImpl-InformationExposure-Lean-secure.apk,598e944b-8b45-4fb0-8f06-5ec4656547ca,false,true,5,completed,
Ghera,WebView-CookieOverwrite-Lean-benign.apk,9a0d0f47-5c99-446c-835f-6d49f7d1506b,true,true,4,completed,
Ghera,WebView-CookieOverwrite-Lean-secure.apk,41f526f2-071b-443a-9b07-a9bf44da11ab,false,true,4,completed,
Ghera,WebView-NoUserPermission-InformationExposure-Lean-benign.apk,159e350a-b91d-43af-96b7-5ac5085d46fe,true,true,4,completed,
Ghera,WebView-NoUserPermission-InformationExposure-Lean-secure.apk,dec4f6bb-1c06-4c17-a358-4b0d96b4b175,false,true,4,completed,
Ghera,WebViewAllowContentAccess-UnauthorizedFileAccess-Lean-benign.apk,0e6cf1ab-d6d7-4fd3-95f7-9ee087667dc9,true,true,5,completed,
Ghera,WebViewAllowContentAccess-UnauthorizedFileAccess-Lean-secure.apk,01a99f25-388b-435b-ac32-286be219fbf6,false,true,5,completed,
Ghera,WebViewAllowFileAccess-UnauthorizedFileAccess-Lean-benign.apk,96d01f66-fff4-47c5-bf20-2f185af9c885,true,true,4,completed,
Ghera,WebViewAllowFileAccess-UnauthorizedFileAccess-Lean-secure.apk,94fafdc9-054c-41a9-8c7d-2f0e52766414,false,true,4,completed,
Ghera,WebViewIgnoreSSLWarning-MITM-Lean-benign.apk,790083c6-12fa-46fb-bbb1-bb0bd46625c2,true,true,4,completed,
Ghera,WebViewIgnoreSSLWarning-MITM-Lean-secure.apk,8b02c189-739d-4bb5-a158-818a424278ac,false,true,4,completed,
Ghera,WebViewInterceptRequest-MITM-Lean-benign.apk,bfd2a8e9-0d48-4975-87ae-f0e156555992,true,true,4,completed,
Ghera,WebViewInterceptRequest-MITM-Lean-secure.apk,13cea5dc-924e-4251-bb7b-705965b7d73e,false,true,4,completed,
Ghera,WebViewLoadDataWithBaseUrl-UnauthorizedFileAccess-Lean-benign.apk,6af9aff8-8e39-4465-8c30-9f30c41eb8c6,true,true,4,completed,
Ghera,WebViewLoadDataWithBaseUrl-UnauthorizedFileAccess-Lean-secure.apk,02ec6c02-4b54-47c6-964f-78b36c2891e1,false,true,4,completed,
Ghera,WebViewOverrideUrl-MITM-Lean-benign.apk,0cb8f151-4e61-4eec-b82e-9f0184bf5963,true,true,4,completed,
Ghera,WebViewOverrideUrl-MITM-Lean-secure.apk,87443dae-426b-4b28-b9cd-0d0080333580,false,true,4,completed,
Ghera,WebViewProceed-UnauthorizedAccess-Lean-benign.apk,77e4edc6-2413-42a1-b5e2-92681c0cc963,true,true,5,completed,
Ghera,WebViewProceed-UnauthorizedAccess-Lean-malicious.apk,5444dc15-57a8-4984-b8f2-e36f61b97820,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,WebViewProceed-UnauthorizedAccess-Lean-secure.apk,2a9f7999-86ff-4b4b-99e6-40879a413751,false,true,5,completed,
