dataset,apk,scan_id,expected,detected,detected_findings,category,status,note
Ghera,ExternalStorage-InformationLeak-Lean-secure.apk,ca19d868-5ec8-4df7-9f33-5dd0ac012373,false,true,5,,completed,
Ghera,InternalStorage-DirectoryTraversal-Lean-benign.apk,3407d3b7-caf7-4c76-8d3c-53c9dd3462ad,false,true,5,,completed,
Ghera,InternalStorage-DirectoryTraversal-Lean-malicious.apk,b05b7cf6-2674-40f8-a007-810158aa53be,true,true,5,,completed,
Ghera,InternalStorage-DirectoryTraversal-Lean-secure.apk,1e97ff7a-238a-4bb8-aad0-e1f34599fec0,false,true,5,,completed,
Ghera,InternalToExternalStorage-InformationLeak-Lean-benign.apk,de8f691e-1437-403b-ba13-e409f461cadd,false,true,6,,completed,
Ghera,InternalToExternalStorage-InformationLeak-Lean-malicious.apk,2180a001-6728-45fc-9899-d9000dc3a075,true,true,6,,completed,
Ghera,InternalToExternalStorage-InformationLeak-Lean-secure.apk,776197a6-9b04-49f2-87eb-dd8c4ae782f5,false,true,6,,completed,
Ghera,SQLite-execSQL-Lean-benign.apk,40dab923-a5d0-404f-b65b-48608f94eb9a,false,true,6,,completed,
Ghera,SQLite-execSQL-Lean-malicious.apk,d27e0421-fa25-47c9-a7b0-3498cd029b02,true,true,5,,completed,
Ghera,SQLite-execSQL-Lean-secure.apk,b861f2b7-52ef-4079-af2f-2f6ad7f5d07f,false,true,6,,completed,
Ghera,SQLlite-RawQuery-SQLInjection-Lean-benign.apk,f15412fb-a3ed-433e-b35b-5a0b35080aba,false,true,6,,completed,
Ghera,SQLlite-RawQuery-SQLInjection-Lean-malicious.apk,a31db4b1-8f6e-406e-a2d6-e5f3169027f5,true,true,5,,completed,
Ghera,SQLlite-RawQuery-SQLInjection-Lean-secure.apk,c8af8554-8c65-4d97-8c00-813fd67687ed,false,true,6,,completed,
Ghera,SQLlite-SQLInjection-Lean-benign.apk,2692ef39-b8e3-4683-93b3-fd1c41b16a42,false,true,6,,completed,
Ghera,SQLlite-SQLInjection-Lean-malicious.apk,8763c579-7336-4d48-b1ea-1f7b5eab5624,true,true,5,,completed,
Ghera,SQLlite-SQLInjection-Lean-secure.apk,96e1715c-3c88-48da-81eb-cd769b2a3fd5,false,true,6,,completed,
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.apk,62d439e3-784d-4697-99fb-45476abd30bd,false,true,6,,completed,
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-malicious.apk,ecddba67-6a01-4386-b034-54209d64f067,true,true,5,,completed,
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-secure.apk,53b34930-643e-4ca0-9872-2efeaa8244f6,false,true,6,,completed,
Ghera,CheckPermission-PrivilegeEscalation-Lean-benign.apk,19e39ca9-c7f1-4b51-b80f-93baaa2c479b,false,true,6,,completed,
Ghera,CheckPermission-PrivilegeEscalation-Lean-malicious.apk,bf293374-1704-4473-9be3-85c5ff510c00,true,true,5,,completed,
Ghera,CheckPermission-PrivilegeEscalation-Lean-secure.apk,fce0a4a4-2a36-49af-bd34-020d6b5c0a5c,false,true,6,,completed,
Ghera,ClipboardUse-InformationExposure-Lean-benign.apk,2638bd87-c18f-4aed-9dc2-0ce1e9f1fa31,false,true,5,,completed,
Ghera,ClipboardUse-InformationExposure-Lean-malicious.apk,0bcaffa5-3c4a-4f60-97ea-3a25157525a8,true,true,5,,completed,
Ghera,ClipboardUse-InformationExposure-Lean-secure.apk,4e2b32be-5f13-400b-9d19-901d38a20ab5,false,true,5,,completed,
Ghera,DynamicCodeLoading-CodeInjection-Lean-benign.apk,7636bc25-21d2-4dcf-b64c-b389e4e6a98b,false,true,5,,completed,
Ghera,DynamicCodeLoading-CodeInjection-Lean-secure.apk,a28c9b43-9173-4463-86bd-ae56c4e610a4,false,true,5,,completed,
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.apk,d5a4d596-4798-44c9-9a44-5886788fcb47,false,true,6,,completed,
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-malicious.apk,f9c3b7eb-fb83-4549-b94d-a5d5ceb100b7,true,true,5,,completed,
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-secure.apk,439ec0a8-39a0-4350-8781-4b2dea2490ed,false,true,6,,completed,
Ghera,EnforcePermission-PrivilegeEscalation-Lean-benign.apk,a7ecfaeb-f78b-4210-a82c-d0c016a4336c,false,true,6,,completed,
Ghera,EnforcePermission-PrivilegeEscalation-Lean-malicious.apk,c5365f6c-6fe0-4401-8cd8-0203f765d979,true,true,5,,completed,
Ghera,EnforcePermission-PrivilegeEscalation-Lean-secure.apk,dacdc379-3bbc-414a-8c48-75ad022288f8,false,true,6,,completed,
Ghera,UniqueIDs-IdentityLeak-Lean-benign.apk,5a8a6b19-5021-4194-9303-1e6ffd8f4b75,false,true,5,,completed,
Ghera,UniqueIDs-IdentityLeak-Lean-malicious.apk,1d547b6a-2cdb-43c2-9e3f-068dad60c9c9,true,true,5,,completed,
Ghera,UniqueIDs-IdentityLeak-Lean-secure.apk,be3aa86e-4353-4fb5-9e09-0da41db854b7,false,true,5,,completed,
Ghera,TemplateBenchmark-Lean-benign.apk,9784f5d6-28b4-4f50-9fe6-a0dacaef81f9,false,true,5,,completed,
Ghera,HttpConnection-MITM-Lean-benign.apk,336394a7-a23c-4021-ab06-94f5e2b931d2,false,true,5,,completed,
Ghera,HttpConnection-MITM-Lean-secure.apk,1e834ed3-af3f-4bd1-a930-10d175103042,false,true,5,,completed,
Ghera,JavaScriptExecution-CodeInjection-Lean-benign.apk,9e82d4e8-be52-41be-b658-e63e39678ef5,false,true,5,,completed,
Ghera,JavaScriptExecution-CodeInjection-Lean-secure.apk,a32230f6-937f-4e1a-bdd4-d2458fa67c63,false,true,5,,completed,
Ghera,UnsafeIntentURLImpl-InformationExposure-Lean-benign.apk,db131270-f87f-4c86-a4db-2d298fdaac19,false,true,6,,completed,
Ghera,UnsafeIntentURLImpl-InformationExposure-Lean-malicious.apk,9fcbf750-358f-4987-9d87-bf215ba4c29e,true,true,5,,completed,
Ghera,UnsafeIntentURLImpl-InformationExposure-Lean-secure.apk,9566c17b-bafb-47da-92a7-fe248733f294,false,true,6,,completed,
Ghera,WebView-CookieOverwrite-Lean-benign.apk,96d8a63c-0d28-4a5a-863e-d363c7a6bb29,false,true,5,,completed,
Ghera,WebView-CookieOverwrite-Lean-secure.apk,f0e7de7c-81e3-4a8b-aad7-6b96cd1ffaf0,false,true,5,,completed,
Ghera,WebView-NoUserPermission-InformationExposure-Lean-benign.apk,c93f58b9-8e67-4ffc-88d5-0dcd7688d3d7,false,true,5,,completed,
Ghera,WebView-NoUserPermission-InformationExposure-Lean-secure.apk,24500a27-afc5-4e2e-a8f1-2bd20c255587,false,true,5,,completed,
Ghera,WebViewAllowContentAccess-UnauthorizedFileAccess-Lean-benign.apk,611c803d-0698-4ab9-828e-fa969fa7df0b,false,true,6,,completed,
Ghera,WebViewAllowContentAccess-UnauthorizedFileAccess-Lean-secure.apk,614591f8-2cba-452c-8a61-1b9b7efeda89,false,true,6,,completed,
Ghera,WebViewAllowFileAccess-UnauthorizedFileAccess-Lean-benign.apk,9c2da5f0-56c6-4910-9753-1ff6f2b4e5db,false,true,5,,completed,
Ghera,WebViewAllowFileAccess-UnauthorizedFileAccess-Lean-secure.apk,1d8842c6-a807-45eb-b1d1-cffe49c5daff,false,true,5,,completed,
Ghera,WebViewIgnoreSSLWarning-MITM-Lean-benign.apk,45e1cf30-ca80-42e1-9ed5-644ec5523593,false,true,5,,completed,
Ghera,WebViewIgnoreSSLWarning-MITM-Lean-secure.apk,c0fb154f-768d-4fba-bb25-6085cc77712c,false,true,5,,completed,
Ghera,WebViewInterceptRequest-MITM-Lean-benign.apk,954ce10c-3a97-4f1d-91d1-f5b68da134b8,false,true,5,,completed,
Ghera,WebViewInterceptRequest-MITM-Lean-secure.apk,efc46bfc-b99e-4872-8614-d1d3231e3eb9,false,true,6,,completed,
Ghera,WebViewLoadDataWithBaseUrl-UnauthorizedFileAccess-Lean-benign.apk,5aeacd27-2fb4-41a0-a57e-a8ddee727eff,false,true,5,,completed,
Ghera,WebViewLoadDataWithBaseUrl-UnauthorizedFileAccess-Lean-secure.apk,6e006cc9-9029-4d0b-96dd-62dc83847f88,false,true,6,,completed,
Ghera,WebViewOverrideUrl-MITM-Lean-benign.apk,0326ff55-b2cb-4383-87c8-e1b32b453e91,false,true,5,,completed,
Ghera,WebViewOverrideUrl-MITM-Lean-secure.apk,2652163a-dc17-4daf-83fc-22dc596128c9,false,true,6,,completed,
Ghera,WebViewProceed-UnauthorizedAccess-Lean-benign.apk,5773ec29-8df9-4e95-a185-8d1c672e7108,false,true,6,,completed,
Ghera,WebViewProceed-UnauthorizedAccess-Lean-malicious.apk,6aaa9724-1a14-4d90-a401-e8ae90da4652,true,true,5,,completed,
Ghera,WebViewProceed-UnauthorizedAccess-Lean-secure.apk,c2c94643-326a-40ec-85c7-acb56a4a8d73,false,true,6,,completed,
