dataset,apk,scan_id,expected,detected,detected_findings,status,note
Ghera,InternalStorage-DirectoryTraversal-Lean-malicious.apk,30d382b5-e9dc-470a-8b8e-c6c09c530106,true,true,4,completed,
Ghera,InternalStorage-DirectoryTraversal-Lean-secure.apk,312c6273-8436-4119-b48b-7f3b8294cac9,false,true,4,completed,
Ghera,InternalToExternalStorage-InformationLeak-Lean-benign.apk,d1dd1d30-1d35-4c23-b5b1-578174df21b1,false,true,5,completed,
Ghera,InternalToExternalStorage-InformationLeak-Lean-malicious.apk,f553faeb-7f50-4025-a768-514b30259241,true,true,5,completed,
Ghera,InternalToExternalStorage-InformationLeak-Lean-secure.apk,b6ca516c-186a-4b69-a4de-c018d17cfc73,false,true,5,completed,
Ghera,SQLite-execSQL-Lean-benign.apk,7cd760ad-1e7c-4bed-993e-043b23e1cf56,false,true,5,completed,
Ghera,SQLite-execSQL-Lean-malicious.apk,a2649884-f4ef-43e0-82c0-d2777a874a1b,true,true,4,completed,
Ghera,SQLite-execSQL-Lean-secure.apk,21ca0236-c4e8-43f3-8f15-cc59b4b48797,false,true,5,completed,
Ghera,SQLlite-RawQuery-SQLInjection-Lean-benign.apk,4f920ced-89f7-4bf0-a4fb-77bb02b90da4,false,true,5,completed,
Ghera,SQLlite-RawQuery-SQLInjection-Lean-malicious.apk,1221eb79-fec0-4c5c-a5bf-c410e300d6c2,true,true,4,completed,
Ghera,SQLlite-RawQuery-SQLInjection-Lean-secure.apk,a1da32a4-7411-44fc-9969-708b87c136a3,false,true,5,completed,
Ghera,SQLlite-SQLInjection-Lean-benign.apk,6ace8571-5c55-4be2-8659-0da31c53f5b8,false,true,5,completed,
Ghera,SQLlite-SQLInjection-Lean-malicious.apk,6efd6ca1-4a4c-4786-853b-8bb9535d12ff,true,true,4,completed,
Ghera,SQLlite-SQLInjection-Lean-secure.apk,2e2f325e-d65e-4e46-9cc5-a679dacc7fed,false,true,5,completed,
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.apk,f1d1c5c0-d3b8-4bf1-8e20-bc71597a26cc,false,true,5,completed,
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-malicious.apk,adc4cc02-5603-4ef7-94b4-e955a2f86885,true,true,4,completed,
Ghera,CheckCallingOrSelfPermission-PrivilegeEscalation-Lean-secure.apk,2a0727e7-8e41-49a3-92a1-76f280d177e0,false,true,5,completed,
Ghera,CheckPermission-PrivilegeEscalation-Lean-benign.apk,d476836e-27ee-485c-811c-277a7b28765e,false,true,5,completed,
Ghera,CheckPermission-PrivilegeEscalation-Lean-malicious.apk,1f41c2b4-c5df-466a-b58a-823b8b9ee1d4,true,true,4,completed,
Ghera,CheckPermission-PrivilegeEscalation-Lean-secure.apk,b760b722-4769-4b66-8ed5-152b522a885c,false,true,5,completed,
Ghera,ClipboardUse-InformationExposure-Lean-benign.apk,ed704976-ecbf-4355-89b2-041b44c4d3c9,false,true,4,completed,
Ghera,ClipboardUse-InformationExposure-Lean-malicious.apk,763b7542-13fb-41d5-b18f-0ebd292d61a2,true,true,4,completed,
Ghera,ClipboardUse-InformationExposure-Lean-secure.apk,406cf236-2ac5-4d19-bffa-63b11edbc49a,false,true,4,completed,
Ghera,DynamicCodeLoading-CodeInjection-Lean-benign.apk,44a4aea7-d6f0-4ad1-bdd1-eae4b0db252b,false,true,4,completed,
Ghera,DynamicCodeLoading-CodeInjection-Lean-secure.apk,921d2955-4f3a-4fd0-8e32-09058f1c15d9,false,true,4,completed,
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-benign.apk,e4a7752c-019c-4b6f-974b-52c695015c1a,false,true,5,completed,
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-malicious.apk,0939408e-8061-4905-b59a-3614be96401c,true,true,4,completed,
Ghera,EnforceCallingOrSelfPermission-PrivilegeEscalation-Lean-secure.apk,cc4bc277-c595-4285-8f34-c147b78f7e89,false,true,5,completed,
Ghera,EnforcePermission-PrivilegeEscalation-Lean-benign.apk,ffce350f-c23c-413d-832a-0f693cb90ec0,false,true,5,completed,
Ghera,EnforcePermission-PrivilegeEscalation-Lean-malicious.apk,dcf09ffe-a979-45bb-8ad1-2fc1c0df5feb,true,true,4,completed,
Ghera,EnforcePermission-PrivilegeEscalation-Lean-secure.apk,6dc0c59b-75e2-4a2e-b1b7-de8afafef427,false,true,5,completed,
Ghera,UniqueIDs-IdentityLeak-Lean-benign.apk,5c459da1-96bf-4548-bc74-d81a1ce2526b,false,true,4,completed,
Ghera,UniqueIDs-IdentityLeak-Lean-malicious.apk,d2c7d0d0-03b0-4b27-a130-a99ffa13eefd,true,true,4,completed,
Ghera,UniqueIDs-IdentityLeak-Lean-secure.apk,db2fba34-c084-4319-8071-bb9a598b17de,false,true,4,completed,
Ghera,TemplateBenchmark-Lean-benign.apk,dd569e33-9c19-4384-a597-e47327d87362,false,true,4,completed,
Ghera,HttpConnection-MITM-Lean-benign.apk,ccda7fe6-da91-4b95-b08c-518f4ea3c75f,false,true,4,completed,
Ghera,HttpConnection-MITM-Lean-secure.apk,52df9b1f-a849-4035-b23b-b4c7245fbebf,false,true,4,completed,
Ghera,JavaScriptExecution-CodeInjection-Lean-benign.apk,86c6b417-bd73-4c21-b0bc-14073015882a,false,true,4,completed,
Ghera,JavaScriptExecution-CodeInjection-Lean-secure.apk,68d77058-8c18-4711-9b55-2176066a4873,false,true,4,completed,
Ghera,UnsafeIntentURLImpl-InformationExposure-Lean-benign.apk,75b6f702-616d-4821-87fa-9a1cf080426c,false,true,5,completed,
Ghera,UnsafeIntentURLImpl-InformationExposure-Lean-malicious.apk,8e8efc23-7e14-44da-a2e8-94aa9a8aee65,true,true,4,completed,
Ghera,UnsafeIntentURLImpl-InformationExposure-Lean-secure.apk,7b7da54b-9a81-462e-b143-cfc497ea30e3,false,true,5,completed,
Ghera,WebView-CookieOverwrite-Lean-benign.apk,4db51e07-447a-4ed0-91fe-6d101f00b388,false,true,4,completed,
Ghera,WebView-CookieOverwrite-Lean-secure.apk,7991b14c-29bc-489f-8a7d-5e95ce413288,false,true,4,completed,
Ghera,WebView-NoUserPermission-InformationExposure-Lean-benign.apk,f2a080a6-652d-47e8-8981-af761ca5ad0c,false,true,4,completed,
Ghera,WebView-NoUserPermission-InformationExposure-Lean-secure.apk,0e566245-a0da-4081-9533-c99d15b9aa1a,false,true,4,completed,
Ghera,WebViewAllowContentAccess-UnauthorizedFileAccess-Lean-benign.apk,6bc53aad-65e4-4bb1-974b-7d714756d250,false,true,5,completed,
Ghera,WebViewAllowContentAccess-UnauthorizedFileAccess-Lean-secure.apk,da38e9a3-9754-4ecd-9fca-ca200b492a33,false,true,5,completed,
Ghera,WebViewAllowFileAccess-UnauthorizedFileAccess-Lean-benign.apk,e46ddb14-9486-46d8-bc91-493f8389c4af,false,true,4,completed,
Ghera,WebViewAllowFileAccess-UnauthorizedFileAccess-Lean-secure.apk,39d1946d-f468-4706-ae15-aaaa7886511b,false,true,4,completed,
Ghera,WebViewIgnoreSSLWarning-MITM-Lean-benign.apk,30076f35-a672-4a9c-8a5e-7e2bc43c3d73,false,true,4,completed,
Ghera,WebViewIgnoreSSLWarning-MITM-Lean-secure.apk,fdd90e54-299e-4e08-8f87-48b5b3eaff43,false,true,4,completed,
Ghera,WebViewInterceptRequest-MITM-Lean-benign.apk,03411b87-6532-40ea-9d17-24b794dd1feb,false,true,4,completed,
Ghera,WebViewInterceptRequest-MITM-Lean-secure.apk,fbe43727-af62-4678-9dfe-76ffc92b7926,false,true,4,completed,
Ghera,WebViewLoadDataWithBaseUrl-UnauthorizedFileAccess-Lean-benign.apk,c9107765-8afa-4b9e-915e-03d1f54d9072,false,true,4,completed,
Ghera,WebViewLoadDataWithBaseUrl-UnauthorizedFileAccess-Lean-secure.apk,611ce89b-b54d-426c-a4c4-dc1ec6f28a47,false,true,4,completed,
Ghera,WebViewOverrideUrl-MITM-Lean-benign.apk,3bb30cf4-0223-4c1c-ba28-77c0a6f01cc9,false,true,4,completed,
Ghera,WebViewOverrideUrl-MITM-Lean-secure.apk,92d96d63-8744-41ea-98a0-125da5529fcf,false,true,4,completed,
Ghera,WebViewProceed-UnauthorizedAccess-Lean-benign.apk,5b3d4950-be26-45b4-bdf4-3daf0e306ced,false,true,5,completed,
Ghera,WebViewProceed-UnauthorizedAccess-Lean-malicious.apk,bbe3d576-baa6-4a49-a404-3220eaf743d5,true,true,4,completed,
Ghera,WebViewProceed-UnauthorizedAccess-Lean-secure.apk,a03194fb-c9b5-4351-b1cb-bbbf5bc89ed1,false,true,5,completed,
